Name,Rating,UT_Fruit-No_rating,Esters-No_rating,_Dried_Fruit-No_rating,Brown spices No_rating,UT_Vanilla-No_rating,UT_Wood-No_rating,New_Wood-No_rating,Aged_Wood-No_rating,UT_Smoky-No_rating,UT_Rubber-No_rating,UT_Sugars-_No_rating,Caramel_rating,Brown_Sugar-No_rating,UT Floral No_rating,UT__Green_rating,Hay/Tea-No_rating,UT_Dry_Fragant-_Pa_rating,Sweet_rating,Bitter_rating,Sour_rating,Alcoholic_strength_rating,Viscous_rating,Cluster
388,9,1.076392115,1.05608283,0.0675,0,0,1.35176213,1.351164797,0,0,0.533417402,0.253866065,0,0.24908741,0,0,0.0478,0.0651,0.698281012,0.927656468,0.0538,0.983208336,0.284927325,2
388,9,1.076392115,1.05608283,0.0675,0,0,1.35176213,1.351164797,0,0,0.533417402,0.253866065,0,0.24908741,0,0,0.0478,0.0651,0.698281012,0.927656468,0.0538,0.983208336,0.284927325,2
388,8,0.956792991,0.938740293,0.06,0,0,1.201566337,1.201035375,0,0,0.474148802,0.225658724,0,0.221411031,0,0,0.0425,0.0579,0.620694232,0.824583527,0.0478,0.873962965,0.253268733,2
388,9,1.076392115,1.05608283,0.0675,0,0,1.35176213,1.351164797,0,0,0.533417402,0.253866065,0,0.24908741,0,0,0.0478,0.0651,0.698281012,0.927656468,0.0538,0.983208336,0.284927325,2
388,6,0.717594743,0.70405522,0.045,0,0,0.901174753,0.900776531,0,0,0.355611601,0.169244043,0,0.166058273,0,0,0.0319,0.0434,0.465520674,0.618437645,0.0358,0.655472224,0.18995155,2
388,9,1.076392115,1.05608283,0.0675,0,0,1.35176213,1.351164797,0,0,0.533417402,0.253866065,0,0.24908741,0,0,0.0478,0.0651,0.698281012,0.927656468,0.0538,0.983208336,0.284927325,2
388,8,0.956792991,0.938740293,0.06,0,0,1.201566337,1.201035375,0,0,0.474148802,0.225658724,0,0.221411031,0,0,0.0425,0.0579,0.620694232,0.824583527,0.0478,0.873962965,0.253268733,2
388,5,0.59799562,0.586712683,0.0375,0,0,0.750978961,0.750647109,0,0,0.296343001,0.141036703,0,0.138381894,0,0,0.0265,0.0362,0.387933895,0.515364704,0.0299,0.546226853,0.158292958,2
388,9,1.076392115,1.05608283,0.0675,0,0,1.35176213,1.351164797,0,0,0.533417402,0.253866065,0,0.24908741,0,0,0.0478,0.0651,0.698281012,0.927656468,0.0538,0.983208336,0.284927325,2
388,5,0.59799562,0.586712683,0.0375,0,0,0.750978961,0.750647109,0,0,0.296343001,0.141036703,0,0.138381894,0,0,0.0265,0.0362,0.387933895,0.515364704,0.0299,0.546226853,0.158292958,2
388,6,0.717594743,0.70405522,0.045,0,0,0.901174753,0.900776531,0,0,0.355611601,0.169244043,0,0.166058273,0,0,0.0319,0.0434,0.465520674,0.618437645,0.0358,0.655472224,0.18995155,2
388,9,1.076392115,1.05608283,0.0675,0,0,1.35176213,1.351164797,0,0,0.533417402,0.253866065,0,0.24908741,0,0,0.0478,0.0651,0.698281012,0.927656468,0.0538,0.983208336,0.284927325,2
388,9,1.076392115,1.05608283,0.0675,0,0,1.35176213,1.351164797,0,0,0.533417402,0.253866065,0,0.24908741,0,0,0.0478,0.0651,0.698281012,0.927656468,0.0538,0.983208336,0.284927325,2
388,9,1.076392115,1.05608283,0.0675,0,0,1.35176213,1.351164797,0,0,0.533417402,0.253866065,0,0.24908741,0,0,0.0478,0.0651,0.698281012,0.927656468,0.0538,0.983208336,0.284927325,2
388,7,0.837193867,0.821397757,0.0525,0,0,1.051370545,1.050905953,0,0,0.414880202,0.197451384,0,0.193734652,0,0,0.0372,0.0506,0.543107453,0.721510586,0.0418,0.764717595,0.221610141,2
388,9,1.076392115,1.05608283,0.0675,0,0,1.35176213,1.351164797,0,0,0.533417402,0.253866065,0,0.24908741,0,0,0.0478,0.0651,0.698281012,0.927656468,0.0538,0.983208336,0.284927325,2
388,8,0.956792991,0.938740293,0.06,0,0,1.201566337,1.201035375,0,0,0.474148802,0.225658724,0,0.221411031,0,0,0.0425,0.0579,0.620694232,0.824583527,0.0478,0.873962965,0.253268733,2
388,7,0.837193867,0.821397757,0.0525,0,0,1.051370545,1.050905953,0,0,0.414880202,0.197451384,0,0.193734652,0,0,0.0372,0.0506,0.543107453,0.721510586,0.0418,0.764717595,0.221610141,2
388,9,1.076392115,1.05608283,0.0675,0,0,1.35176213,1.351164797,0,0,0.533417402,0.253866065,0,0.24908741,0,0,0.0478,0.0651,0.698281012,0.927656468,0.0538,0.983208336,0.284927325,2
388,8,0.956792991,0.938740293,0.06,0,0,1.201566337,1.201035375,0,0,0.474148802,0.225658724,0,0.221411031,0,0,0.0425,0.0579,0.620694232,0.824583527,0.0478,0.873962965,0.253268733,2
388,9,1.076392115,1.05608283,0.0675,0,0,1.35176213,1.351164797,0,0,0.533417402,0.253866065,0,0.24908741,0,0,0.0478,0.0651,0.698281012,0.927656468,0.0538,0.983208336,0.284927325,2
388,7,0.837193867,0.821397757,0.0525,0,0,1.051370545,1.050905953,0,0,0.414880202,0.197451384,0,0.193734652,0,0,0.0372,0.0506,0.543107453,0.721510586,0.0418,0.764717595,0.221610141,2
388,7,0.837193867,0.821397757,0.0525,0,0,1.051370545,1.050905953,0,0,0.414880202,0.197451384,0,0.193734652,0,0,0.0372,0.0506,0.543107453,0.721510586,0.0418,0.764717595,0.221610141,2
388,7,0.837193867,0.821397757,0.0525,0,0,1.051370545,1.050905953,0,0,0.414880202,0.197451384,0,0.193734652,0,0,0.0372,0.0506,0.543107453,0.721510586,0.0418,0.764717595,0.221610141,2
388,9,1.076392115,1.05608283,0.0675,0,0,1.35176213,1.351164797,0,0,0.533417402,0.253866065,0,0.24908741,0,0,0.0478,0.0651,0.698281012,0.927656468,0.0538,0.983208336,0.284927325,2
388,5,0.59799562,0.586712683,0.0375,0,0,0.750978961,0.750647109,0,0,0.296343001,0.141036703,0,0.138381894,0,0,0.0265,0.0362,0.387933895,0.515364704,0.0299,0.546226853,0.158292958,2
388,5,0.59799562,0.586712683,0.0375,0,0,0.750978961,0.750647109,0,0,0.296343001,0.141036703,0,0.138381894,0,0,0.0265,0.0362,0.387933895,0.515364704,0.0299,0.546226853,0.158292958,2
388,8,0.956792991,0.938740293,0.06,0,0,1.201566337,1.201035375,0,0,0.474148802,0.225658724,0,0.221411031,0,0,0.0425,0.0579,0.620694232,0.824583527,0.0478,0.873962965,0.253268733,2
388,3,0.358797372,0.35202761,0.0225,0,0,0.450587377,0.450388266,0,0,0.177805801,0.0846,0,0.083,0,0,0.0159,0.0217,0.232760337,0.309218823,0.0179,0.327736112,0.095,3
388,4,0.478396496,0.469370147,0.03,0,0,0.600783169,0.600517688,0,0,0.237074401,0.112829362,0,0.110705515,0,0,0.0212,0.0289,0.310347116,0.412291763,0.0239,0.436981483,0.126634366,3
388,8,0.956792991,0.938740293,0.06,0,0,1.201566337,1.201035375,0,0,0.474148802,0.225658724,0,0.221411031,0,0,0.0425,0.0579,0.620694232,0.824583527,0.0478,0.873962965,0.253268733,2
388,7,0.837193867,0.821397757,0.0525,0,0,1.051370545,1.050905953,0,0,0.414880202,0.197451384,0,0.193734652,0,0,0.0372,0.0506,0.543107453,0.721510586,0.0418,0.764717595,0.221610141,2
388,8,0.956792991,0.938740293,0.06,0,0,1.201566337,1.201035375,0,0,0.474148802,0.225658724,0,0.221411031,0,0,0.0425,0.0579,0.620694232,0.824583527,0.0478,0.873962965,0.253268733,2
388,6,0.717594743,0.70405522,0.045,0,0,0.901174753,0.900776531,0,0,0.355611601,0.169244043,0,0.166058273,0,0,0.0319,0.0434,0.465520674,0.618437645,0.0358,0.655472224,0.18995155,2
388,7,0.837193867,0.821397757,0.0525,0,0,1.051370545,1.050905953,0,0,0.414880202,0.197451384,0,0.193734652,0,0,0.0372,0.0506,0.543107453,0.721510586,0.0418,0.764717595,0.221610141,2
388,9,1.076392115,1.05608283,0.0675,0,0,1.35176213,1.351164797,0,0,0.533417402,0.253866065,0,0.24908741,0,0,0.0478,0.0651,0.698281012,0.927656468,0.0538,0.983208336,0.284927325,2
388,9,1.076392115,1.05608283,0.0675,0,0,1.35176213,1.351164797,0,0,0.533417402,0.253866065,0,0.24908741,0,0,0.0478,0.0651,0.698281012,0.927656468,0.0538,0.983208336,0.284927325,2
388,4,0.478396496,0.469370147,0.03,0,0,0.600783169,0.600517688,0,0,0.237074401,0.112829362,0,0.110705515,0,0,0.0212,0.0289,0.310347116,0.412291763,0.0239,0.436981483,0.126634366,3
293,8,0.390274808,0,0.216678546,0,1.352023442,0.231250495,0,0,0,0,1.174625802,1.370396769,0.189435337,0,0,0,0,0.802090758,0.881286133,0.0507,1.002296666,0.338956205,3
293,5,0.243921755,0,0.135424091,0,0.845014651,0.144531559,0,0,0,0,0.734141126,0.856497981,0.118397086,0,0,0,0,0.501306724,0.550803833,0.0317,0.626435416,0.211847628,3
293,7,0.341490457,0,0.189593728,0,1.183020511,0.202344183,0,0,0,0,1.027797577,1.199097173,0.16575592,0,0,0,0,0.701829413,0.771125366,0.0443,0.877009583,0.296586679,3
293,8,0.390274808,0,0.216678546,0,1.352023442,0.231250495,0,0,0,0,1.174625802,1.370396769,0.189435337,0,0,0,0,0.802090758,0.881286133,0.0507,1.002296666,0.338956205,3
293,7,0.341490457,0,0.189593728,0,1.183020511,0.202344183,0,0,0,0,1.027797577,1.199097173,0.16575592,0,0,0,0,0.701829413,0.771125366,0.0443,0.877009583,0.296586679,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,6,0.292706106,0,0.16250891,0,1.014017581,0.173437871,0,0,0,0,0.880969351,1.027797577,0.142076503,0,0,0,0,0.601568068,0.6609646,0.038,0.751722499,0.254217154,3
293,8,0.390274808,0,0.216678546,0,1.352023442,0.231250495,0,0,0,0,1.174625802,1.370396769,0.189435337,0,0,0,0,0.802090758,0.881286133,0.0507,1.002296666,0.338956205,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,5,0.243921755,0,0.135424091,0,0.845014651,0.144531559,0,0,0,0,0.734141126,0.856497981,0.118397086,0,0,0,0,0.501306724,0.550803833,0.0317,0.626435416,0.211847628,3
293,7,0.341490457,0,0.189593728,0,1.183020511,0.202344183,0,0,0,0,1.027797577,1.199097173,0.16575592,0,0,0,0,0.701829413,0.771125366,0.0443,0.877009583,0.296586679,3
293,8,0.390274808,0,0.216678546,0,1.352023442,0.231250495,0,0,0,0,1.174625802,1.370396769,0.189435337,0,0,0,0,0.802090758,0.881286133,0.0507,1.002296666,0.338956205,3
293,7,0.341490457,0,0.189593728,0,1.183020511,0.202344183,0,0,0,0,1.027797577,1.199097173,0.16575592,0,0,0,0,0.701829413,0.771125366,0.0443,0.877009583,0.296586679,3
293,8,0.390274808,0,0.216678546,0,1.352023442,0.231250495,0,0,0,0,1.174625802,1.370396769,0.189435337,0,0,0,0,0.802090758,0.881286133,0.0507,1.002296666,0.338956205,3
293,7,0.341490457,0,0.189593728,0,1.183020511,0.202344183,0,0,0,0,1.027797577,1.199097173,0.16575592,0,0,0,0,0.701829413,0.771125366,0.0443,0.877009583,0.296586679,3
293,8,0.390274808,0,0.216678546,0,1.352023442,0.231250495,0,0,0,0,1.174625802,1.370396769,0.189435337,0,0,0,0,0.802090758,0.881286133,0.0507,1.002296666,0.338956205,3
293,6,0.292706106,0,0.16250891,0,1.014017581,0.173437871,0,0,0,0,0.880969351,1.027797577,0.142076503,0,0,0,0,0.601568068,0.6609646,0.038,0.751722499,0.254217154,3
293,8,0.390274808,0,0.216678546,0,1.352023442,0.231250495,0,0,0,0,1.174625802,1.370396769,0.189435337,0,0,0,0,0.802090758,0.881286133,0.0507,1.002296666,0.338956205,3
293,7,0.341490457,0,0.189593728,0,1.183020511,0.202344183,0,0,0,0,1.027797577,1.199097173,0.16575592,0,0,0,0,0.701829413,0.771125366,0.0443,0.877009583,0.296586679,3
293,7,0.341490457,0,0.189593728,0,1.183020511,0.202344183,0,0,0,0,1.027797577,1.199097173,0.16575592,0,0,0,0,0.701829413,0.771125366,0.0443,0.877009583,0.296586679,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,5,0.243921755,0,0.135424091,0,0.845014651,0.144531559,0,0,0,0,0.734141126,0.856497981,0.118397086,0,0,0,0,0.501306724,0.550803833,0.0317,0.626435416,0.211847628,3
293,8,0.390274808,0,0.216678546,0,1.352023442,0.231250495,0,0,0,0,1.174625802,1.370396769,0.189435337,0,0,0,0,0.802090758,0.881286133,0.0507,1.002296666,0.338956205,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,7,0.341490457,0,0.189593728,0,1.183020511,0.202344183,0,0,0,0,1.027797577,1.199097173,0.16575592,0,0,0,0,0.701829413,0.771125366,0.0443,0.877009583,0.296586679,3
293,8,0.390274808,0,0.216678546,0,1.352023442,0.231250495,0,0,0,0,1.174625802,1.370396769,0.189435337,0,0,0,0,0.802090758,0.881286133,0.0507,1.002296666,0.338956205,3
293,8,0.390274808,0,0.216678546,0,1.352023442,0.231250495,0,0,0,0,1.174625802,1.370396769,0.189435337,0,0,0,0,0.802090758,0.881286133,0.0507,1.002296666,0.338956205,3
293,6,0.292706106,0,0.16250891,0,1.014017581,0.173437871,0,0,0,0,0.880969351,1.027797577,0.142076503,0,0,0,0,0.601568068,0.6609646,0.038,0.751722499,0.254217154,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,8,0.390274808,0,0.216678546,0,1.352023442,0.231250495,0,0,0,0,1.174625802,1.370396769,0.189435337,0,0,0,0,0.802090758,0.881286133,0.0507,1.002296666,0.338956205,3
293,7,0.341490457,0,0.189593728,0,1.183020511,0.202344183,0,0,0,0,1.027797577,1.199097173,0.16575592,0,0,0,0,0.701829413,0.771125366,0.0443,0.877009583,0.296586679,3
293,6,0.292706106,0,0.16250891,0,1.014017581,0.173437871,0,0,0,0,0.880969351,1.027797577,0.142076503,0,0,0,0,0.601568068,0.6609646,0.038,0.751722499,0.254217154,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,8,0.390274808,0,0.216678546,0,1.352023442,0.231250495,0,0,0,0,1.174625802,1.370396769,0.189435337,0,0,0,0,0.802090758,0.881286133,0.0507,1.002296666,0.338956205,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,8,0.390274808,0,0.216678546,0,1.352023442,0.231250495,0,0,0,0,1.174625802,1.370396769,0.189435337,0,0,0,0,0.802090758,0.881286133,0.0507,1.002296666,0.338956205,3
293,7,0.341490457,0,0.189593728,0,1.183020511,0.202344183,0,0,0,0,1.027797577,1.199097173,0.16575592,0,0,0,0,0.701829413,0.771125366,0.0443,0.877009583,0.296586679,3
293,7,0.341490457,0,0.189593728,0,1.183020511,0.202344183,0,0,0,0,1.027797577,1.199097173,0.16575592,0,0,0,0,0.701829413,0.771125366,0.0443,0.877009583,0.296586679,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,6,0.292706106,0,0.16250891,0,1.014017581,0.173437871,0,0,0,0,0.880969351,1.027797577,0.142076503,0,0,0,0,0.601568068,0.6609646,0.038,0.751722499,0.254217154,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,7,0.341490457,0,0.189593728,0,1.183020511,0.202344183,0,0,0,0,1.027797577,1.199097173,0.16575592,0,0,0,0,0.701829413,0.771125366,0.0443,0.877009583,0.296586679,3
293,8,0.390274808,0,0.216678546,0,1.352023442,0.231250495,0,0,0,0,1.174625802,1.370396769,0.189435337,0,0,0,0,0.802090758,0.881286133,0.0507,1.002296666,0.338956205,3
293,7,0.341490457,0,0.189593728,0,1.183020511,0.202344183,0,0,0,0,1.027797577,1.199097173,0.16575592,0,0,0,0,0.701829413,0.771125366,0.0443,0.877009583,0.296586679,3
293,7,0.341490457,0,0.189593728,0,1.183020511,0.202344183,0,0,0,0,1.027797577,1.199097173,0.16575592,0,0,0,0,0.701829413,0.771125366,0.0443,0.877009583,0.296586679,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,8,0.390274808,0,0.216678546,0,1.352023442,0.231250495,0,0,0,0,1.174625802,1.370396769,0.189435337,0,0,0,0,0.802090758,0.881286133,0.0507,1.002296666,0.338956205,3
293,8,0.390274808,0,0.216678546,0,1.352023442,0.231250495,0,0,0,0,1.174625802,1.370396769,0.189435337,0,0,0,0,0.802090758,0.881286133,0.0507,1.002296666,0.338956205,3
293,5,0.243921755,0,0.135424091,0,0.845014651,0.144531559,0,0,0,0,0.734141126,0.856497981,0.118397086,0,0,0,0,0.501306724,0.550803833,0.0317,0.626435416,0.211847628,3
293,4,0.195137404,0,0.108339273,0,0.676011721,0.115625247,0,0,0,0,0.587312901,0.685198384,0.0947,0,0,0,0,0.401045379,0.440643066,0.0253,0.501148333,0.169478103,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,6,0.292706106,0,0.16250891,0,1.014017581,0.173437871,0,0,0,0,0.880969351,1.027797577,0.142076503,0,0,0,0,0.601568068,0.6609646,0.038,0.751722499,0.254217154,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,8,0.390274808,0,0.216678546,0,1.352023442,0.231250495,0,0,0,0,1.174625802,1.370396769,0.189435337,0,0,0,0,0.802090758,0.881286133,0.0507,1.002296666,0.338956205,3
293,6,0.292706106,0,0.16250891,0,1.014017581,0.173437871,0,0,0,0,0.880969351,1.027797577,0.142076503,0,0,0,0,0.601568068,0.6609646,0.038,0.751722499,0.254217154,3
293,5,0.243921755,0,0.135424091,0,0.845014651,0.144531559,0,0,0,0,0.734141126,0.856497981,0.118397086,0,0,0,0,0.501306724,0.550803833,0.0317,0.626435416,0.211847628,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,4,0.195137404,0,0.108339273,0,0.676011721,0.115625247,0,0,0,0,0.587312901,0.685198384,0.0947,0,0,0,0,0.401045379,0.440643066,0.0253,0.501148333,0.169478103,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,5,0.243921755,0,0.135424091,0,0.845014651,0.144531559,0,0,0,0,0.734141126,0.856497981,0.118397086,0,0,0,0,0.501306724,0.550803833,0.0317,0.626435416,0.211847628,3
293,8,0.390274808,0,0.216678546,0,1.352023442,0.231250495,0,0,0,0,1.174625802,1.370396769,0.189435337,0,0,0,0,0.802090758,0.881286133,0.0507,1.002296666,0.338956205,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,8,0.390274808,0,0.216678546,0,1.352023442,0.231250495,0,0,0,0,1.174625802,1.370396769,0.189435337,0,0,0,0,0.802090758,0.881286133,0.0507,1.002296666,0.338956205,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,8,0.390274808,0,0.216678546,0,1.352023442,0.231250495,0,0,0,0,1.174625802,1.370396769,0.189435337,0,0,0,0,0.802090758,0.881286133,0.0507,1.002296666,0.338956205,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,6,0.292706106,0,0.16250891,0,1.014017581,0.173437871,0,0,0,0,0.880969351,1.027797577,0.142076503,0,0,0,0,0.601568068,0.6609646,0.038,0.751722499,0.254217154,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,7,0.341490457,0,0.189593728,0,1.183020511,0.202344183,0,0,0,0,1.027797577,1.199097173,0.16575592,0,0,0,0,0.701829413,0.771125366,0.0443,0.877009583,0.296586679,3
293,8,0.390274808,0,0.216678546,0,1.352023442,0.231250495,0,0,0,0,1.174625802,1.370396769,0.189435337,0,0,0,0,0.802090758,0.881286133,0.0507,1.002296666,0.338956205,3
293,5,0.243921755,0,0.135424091,0,0.845014651,0.144531559,0,0,0,0,0.734141126,0.856497981,0.118397086,0,0,0,0,0.501306724,0.550803833,0.0317,0.626435416,0.211847628,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,5,0.243921755,0,0.135424091,0,0.845014651,0.144531559,0,0,0,0,0.734141126,0.856497981,0.118397086,0,0,0,0,0.501306724,0.550803833,0.0317,0.626435416,0.211847628,3
293,4,0.195137404,0,0.108339273,0,0.676011721,0.115625247,0,0,0,0,0.587312901,0.685198384,0.0947,0,0,0,0,0.401045379,0.440643066,0.0253,0.501148333,0.169478103,3
293,7,0.341490457,0,0.189593728,0,1.183020511,0.202344183,0,0,0,0,1.027797577,1.199097173,0.16575592,0,0,0,0,0.701829413,0.771125366,0.0443,0.877009583,0.296586679,3
293,5,0.243921755,0,0.135424091,0,0.845014651,0.144531559,0,0,0,0,0.734141126,0.856497981,0.118397086,0,0,0,0,0.501306724,0.550803833,0.0317,0.626435416,0.211847628,3
293,8,0.390274808,0,0.216678546,0,1.352023442,0.231250495,0,0,0,0,1.174625802,1.370396769,0.189435337,0,0,0,0,0.802090758,0.881286133,0.0507,1.002296666,0.338956205,3
293,7,0.341490457,0,0.189593728,0,1.183020511,0.202344183,0,0,0,0,1.027797577,1.199097173,0.16575592,0,0,0,0,0.701829413,0.771125366,0.0443,0.877009583,0.296586679,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,1,0.0488,0,0.0271,0,0.16900293,0.0289,0,0,0,0,0.146828225,0.171299596,0.0237,0,0,0,0,0.100261345,0.110160767,0.00634,0.125287083,0.0424,3
293,9,0.439059159,0,0.243763364,0,1.521026372,0.260156807,0,0,0,0,1.321454027,1.541696365,0.213114754,0,0,0,0,0.902352103,0.9914469,0.057,1.127583749,0.381325731,3
293,8,0.390274808,0,0.216678546,0,1.352023442,0.231250495,0,0,0,0,1.174625802,1.370396769,0.189435337,0,0,0,0,0.802090758,0.881286133,0.0507,1.002296666,0.338956205,3
293,7,0.341490457,0,0.189593728,0,1.183020511,0.202344183,0,0,0,0,1.027797577,1.199097173,0.16575592,0,0,0,0,0.701829413,0.771125366,0.0443,0.877009583,0.296586679,3
